payment_id,policy_id,payment_date,amount_paid,payment_method,status
PAY01593,POL0244,2022-03-21,75.3,iDEAL,On-time
PAY01594,POL0245,2021-03-23,255.53,Bank Transfer,On-time
PAY01595,POL0245,2021-04-21,255.53,Direct Debit,On-time
PAY01596,POL0245,2021-06-18,255.53,Direct Debit,Late
PAY01597,POL0245,2021-07-07,255.53,iDEAL,Late
PAY01598,POL0245,2022-01-01,255.53,Bank Transfer,Late
PAY01599,POL0246,2023-09-24,189.83,Bank Transfer,On-time
PAY01600,POL0246,2023-10-25,189.83,Direct Debit,On-time
PAY01601,POL0246,2023-12-24,189.83,Bank Transfer,On-time
PAY01602,POL0246,2024-01-24,189.83,iDEAL,On-time
PAY01603,POL0246,2024-03-23,189.83,Bank Transfer,On-time
PAY01604,POL0246,2024-04-23,189.83,Bank Transfer,On-time
PAY01605,POL0246,2024-05-21,189.83,Direct Debit,On-time
PAY01606,POL0246,2024-06-20,0.0,Direct Debit,Missed
PAY01607,POL0246,2024-08-19,189.83,iDEAL,On-time
PAY01608,POL0246,2024-09-20,189.83,iDEAL,On-time
PAY01609,POL0247,2022-04-09,211.46,iDEAL,On-time
PAY01610,POL0247,2022-05-09,211.46,Direct Debit,On-time
PAY01611,POL0247,2022-06-10,211.46,Direct Debit,On-time
PAY01612,POL0247,2022-09-23,211.46,iDEAL,Late
PAY01613,POL0247,2022-10-07,211.46,Direct Debit,On-time
PAY01614,POL0247,2022-12-02,211.46,Direct Debit,Late
PAY01615,POL0248,2022-04-12,86.66,Direct Debit,On-time
PAY01616,POL0248,2022-07-11,86.66,Bank Transfer,On-time
PAY01617,POL0249,2021-05-30,115.38,Bank Transfer,On-time
PAY01618,POL0249,2021-06-27,115.38,Bank Transfer,On-time
PAY01619,POL0249,2021-08-29,115.38,iDEAL,On-time
PAY01620,POL0249,2021-09-28,115.38,Direct Debit,On-time
PAY01621,POL0249,2021-11-25,115.38,iDEAL,On-time
PAY01622,POL0249,2021-12-24,0.0,iDEAL,Missed
PAY01623,POL0250,2021-06-06,215.02,Bank Transfer,Late
PAY01624,POL0250,2021-07-01,215.02,Direct Debit,On-time
PAY01625,POL0250,2021-12-29,215.02,Bank Transfer,On-time
PAY01626,POL0250,2022-01-29,215.02,iDEAL,On-time
PAY01627,POL0250,2022-03-28,215.02,iDEAL,On-time
PAY01628,POL0250,2022-05-13,215.02,Bank Transfer,Late
PAY01629,POL0250,2022-05-27,215.02,Direct Debit,On-time
PAY01630,POL0251,2023-04-16,207.55,iDEAL,On-time
PAY01631,POL0251,2023-06-03,207.55,Bank Transfer,Late
PAY01632,POL0251,2023-06-14,207.55,Direct Debit,On-time
PAY01633,POL0251,2023-07-17,207.55,Bank Transfer,On-time
PAY01634,POL0251,2023-10-13,207.55,iDEAL,On-time
PAY01635,POL0251,2024-02-12,207.55,Direct Debit,On-time
PAY01636,POL0252,2024-09-28,202.45,Direct Debit,On-time
PAY01637,POL0252,2024-12-08,202.45,iDEAL,Late
PAY01638,POL0253,2021-05-31,165.48,iDEAL,On-time
PAY01639,POL0253,2021-07-30,165.48,Direct Debit,On-time
PAY01640,POL0253,2021-10-27,165.48,Bank Transfer,On-time
PAY01641,POL0253,2022-04-27,165.48,Direct Debit,On-time
PAY01642,POL0253,2022-05-27,165.48,Direct Debit,On-time
PAY01643,POL0254,2022-08-02,154.4,Bank Transfer,On-time
PAY01644,POL0254,2022-09-30,154.4,Bank Transfer,On-time
PAY01645,POL0254,2023-01-05,154.4,Bank Transfer,Late
PAY01646,POL0254,2023-03-28,154.4,iDEAL,On-time
PAY01647,POL0254,2023-05-29,154.4,Bank Transfer,On-time
PAY01648,POL0254,2023-06-28,154.4,Bank Transfer,On-time
PAY01649,POL0255,2021-12-17,113.64,iDEAL,On-time
PAY01650,POL0255,2022-01-19,113.64,Bank Transfer,On-time
PAY01651,POL0255,2022-03-17,113.64,Bank Transfer,On-time
PAY01652,POL0255,2022-05-18,113.64,iDEAL,On-time
PAY01653,POL0255,2022-09-15,113.64,iDEAL,On-time
PAY01654,POL0256,2021-10-26,271.74,Bank Transfer,On-time
PAY01655,POL0256,2021-12-25,271.74,Direct Debit,On-time
PAY01656,POL0256,2022-05-23,271.74,Direct Debit,On-time
PAY01657,POL0256,2022-07-04,271.74,iDEAL,Late
PAY01658,POL0256,2022-07-22,271.74,Direct Debit,On-time
PAY01659,POL0256,2022-08-26,271.74,Direct Debit,Late
PAY01660,POL0256,2022-09-20,271.74,iDEAL,On-time
PAY01661,POL0256,2022-10-18,271.74,iDEAL,On-time
PAY01662,POL0257,2024-03-10,228.71,iDEAL,On-time
PAY01663,POL0257,2024-04-08,0.0,iDEAL,Missed
PAY01664,POL0257,2024-05-08,228.71,Bank Transfer,On-time
PAY01665,POL0257,2024-07-09,228.71,Bank Transfer,On-time
PAY01666,POL0257,2024-12-07,228.71,iDEAL,On-time
PAY01667,POL0257,2025-01-04,228.71,Bank Transfer,On-time
PAY01668,POL0257,2025-02-05,228.71,Direct Debit,On-time
PAY01669,POL0258,2024-01-06,0.0,Direct Debit,Missed
PAY01670,POL0258,2024-02-05,154.75,iDEAL,On-time
PAY01671,POL0258,2024-04-05,154.75,Direct Debit,On-time
PAY01672,POL0258,2024-08-04,154.75,Direct Debit,On-time
PAY01673,POL0258,2024-10-05,154.75,Direct Debit,On-time
PAY01674,POL0258,2024-12-03,154.75,Bank Transfer,On-time
PAY01675,POL0259,2022-04-09,211.48,Direct Debit,On-time
PAY01676,POL0259,2022-06-10,211.48,Bank Transfer,On-time
PAY01677,POL0259,2022-07-10,211.48,Direct Debit,On-time
PAY01678,POL0259,2022-08-10,211.48,iDEAL,On-time
PAY01679,POL0259,2022-09-06,211.48,Bank Transfer,On-time
PAY01680,POL0259,2022-11-08,211.48,Bank Transfer,On-time
PAY01681,POL0259,2022-12-27,211.48,iDEAL,Late
PAY01682,POL0259,2023-02-04,211.48,Direct Debit,On-time
PAY01683,POL0260,2024-07-18,131.82,Bank Transfer,On-time
PAY01684,POL0260,2024-10-16,131.82,iDEAL,On-time
PAY01685,POL0260,2024-11-15,131.82,Direct Debit,On-time
PAY01686,POL0260,2025-02-19,131.82,Direct Debit,Late
PAY01687,POL0260,2025-03-15,131.82,iDEAL,On-time
PAY01688,POL0261,2024-02-14,158.42,Direct Debit,Late
PAY01689,POL0261,2024-05-01,158.42,Bank Transfer,On-time
PAY01690,POL0261,2024-06-01,158.42,Direct Debit,On-time
PAY01691,POL0261,2024-08-27,158.42,Direct Debit,On-time
PAY01692,POL0261,2024-11-25,158.42,iDEAL,On-time
PAY01693,POL0261,2025-01-25,158.42,Direct Debit,On-time
PAY01694,POL0262,2022-08-16,203.35,Direct Debit,Late
PAY01695,POL0262,2022-09-24,203.35,iDEAL,Late
PAY01696,POL0262,2022-09-28,203.35,iDEAL,On-time
PAY01697,POL0262,2022-10-27,203.35,iDEAL,On-time
PAY01698,POL0262,2022-11-25,203.35,iDEAL,On-time
PAY01699,POL0262,2023-01-24,203.35,Direct Debit,On-time
PAY01700,POL0263,2021-09-25,47.68,iDEAL,On-time
PAY01701,POL0263,2021-11-23,47.68,iDEAL,On-time
PAY01702,POL0263,2022-01-15,47.68,iDEAL,Late
PAY01703,POL0263,2022-02-21,47.68,iDEAL,On-time
PAY01704,POL0263,2022-04-20,47.68,iDEAL,On-time
PAY01705,POL0263,2022-05-21,47.68,Direct Debit,On-time
PAY01706,POL0263,2022-06-19,0.0,Direct Debit,Missed
PAY01707,POL0264,2024-08-16,214.86,iDEAL,On-time
PAY01708,POL0264,2024-10-17,214.86,iDEAL,On-time
PAY01709,POL0264,2024-11-13,214.86,iDEAL,On-time
PAY01710,POL0264,2024-12-14,214.86,Direct Debit,On-time
PAY01711,POL0264,2025-02-14,214.86,Bank Transfer,On-time
PAY01712,POL0264,2025-03-14,214.86,iDEAL,On-time
PAY01713,POL0265,2022-10-10,92.16,iDEAL,On-time
PAY01714,POL0265,2023-02-09,92.16,Direct Debit,On-time
PAY01715,POL0265,2023-07-08,92.16,Bank Transfer,On-time
PAY01716,POL0265,2023-08-08,92.16,Direct Debit,On-time
PAY01717,POL0265,2023-10-07,92.16,iDEAL,On-time
PAY01718,POL0266,2022-07-24,113.43,Direct Debit,On-time
PAY01719,POL0266,2022-08-22,113.43,iDEAL,On-time
PAY01720,POL0266,2022-10-21,113.43,Bank Transfer,On-time
PAY01721,POL0266,2022-11-19,113.43,Direct Debit,On-time
PAY01722,POL0266,2023-01-03,113.43,Direct Debit,Late
PAY01723,POL0266,2023-03-20,113.43,iDEAL,On-time
PAY01724,POL0266,2023-04-20,113.43,iDEAL,On-time
PAY01725,POL0267,2022-10-19,77.21,iDEAL,On-time
PAY01726,POL0267,2022-11-30,77.21,iDEAL,Late
PAY01727,POL0267,2022-12-26,77.21,iDEAL,Late
PAY01728,POL0267,2023-01-19,77.21,iDEAL,On-time
PAY01729,POL0267,2023-06-15,77.21,Bank Transfer,On-time
PAY01730,POL0268,2024-01-10,61.61,Direct Debit,On-time
PAY01731,POL0268,2024-03-11,61.61,iDEAL,On-time
PAY01732,POL0268,2024-07-09,61.61,Direct Debit,On-time
PAY01733,POL0268,2024-08-09,61.61,Direct Debit,On-time
PAY01734,POL0268,2024-12-17,61.61,Bank Transfer,Late
PAY01735,POL0268,2025-01-03,61.61,iDEAL,On-time
PAY01736,POL0269,2021-04-12,187.38,Direct Debit,On-time
PAY01737,POL0269,2021-05-12,187.38,Bank Transfer,On-time
PAY01738,POL0269,2021-08-07,187.38,Direct Debit,On-time
PAY01739,POL0269,2021-10-06,187.38,Direct Debit,On-time
PAY01740,POL0269,2021-12-05,187.38,iDEAL,On-time
PAY01741,POL0270,2021-03-19,99.78,iDEAL,On-time
PAY01742,POL0270,2021-09-15,99.78,Bank Transfer,On-time
PAY01743,POL0270,2021-10-16,99.78,Direct Debit,On-time
PAY01744,POL0270,2021-12-12,99.78,Bank Transfer,On-time
PAY01745,POL0270,2022-01-12,99.78,Direct Debit,On-time
PAY01746,POL0270,2022-02-13,99.78,Bank Transfer,On-time
PAY01747,POL0270,2022-03-29,99.78,Bank Transfer,Late
PAY01748,POL0271,2023-01-27,138.06,Bank Transfer,Late
PAY01749,POL0271,2023-03-24,138.06,iDEAL,On-time
PAY01750,POL0271,2023-04-22,138.06,Bank Transfer,On-time
PAY01751,POL0271,2023-05-20,138.06,Bank Transfer,On-time
PAY01752,POL0271,2023-07-19,138.06,iDEAL,On-time
PAY01753,POL0271,2023-09-19,138.06,iDEAL,On-time
PAY01754,POL0271,2023-10-19,138.06,Direct Debit,On-time
PAY01755,POL0271,2024-01-16,138.06,Direct Debit,On-time
PAY01756,POL0272,2024-01-07,49.96,iDEAL,On-time
PAY01757,POL0272,2024-02-09,49.96,Direct Debit,On-time
PAY01758,POL0272,2024-03-10,49.96,Bank Transfer,On-time
PAY01759,POL0272,2024-04-08,49.96,iDEAL,On-time
PAY01760,POL0272,2024-07-05,0.0,Bank Transfer,Missed
PAY01761,POL0273,2024-06-12,115.26,Bank Transfer,On-time
PAY01762,POL0273,2025-02-07,115.26,iDEAL,On-time
PAY01763,POL0274,2022-01-02,102.24,Direct Debit,On-time
PAY01764,POL0274,2022-02-03,102.24,iDEAL,On-time
PAY01765,POL0274,2022-05-09,102.24,Bank Transfer,Late
PAY01766,POL0274,2022-06-01,0.0,Direct Debit,Missed
PAY01767,POL0274,2022-07-22,102.24,Direct Debit,Late
PAY01768,POL0274,2022-11-30,102.24,Direct Debit,On-time
PAY01769,POL0274,2022-12-29,102.24,Direct Debit,On-time
PAY01770,POL0275,2021-07-22,171.91,iDEAL,On-time
PAY01771,POL0275,2021-11-22,171.91,Direct Debit,On-time
PAY01772,POL0275,2021-12-21,171.91,iDEAL,On-time
PAY01773,POL0275,2022-01-21,171.91,Direct Debit,On-time
PAY01774,POL0275,2022-03-22,171.91,Direct Debit,On-time
PAY01775,POL0276,2022-04-19,214.55,Direct Debit,Late
PAY01776,POL0276,2022-05-30,214.55,Direct Debit,On-time
PAY01777,POL0276,2022-06-28,214.55,Direct Debit,On-time
PAY01778,POL0276,2022-07-30,214.55,Bank Transfer,On-time
PAY01779,POL0276,2022-08-28,214.55,iDEAL,On-time
PAY01780,POL0276,2022-11-28,214.55,Direct Debit,On-time
PAY01781,POL0276,2022-12-28,214.55,iDEAL,On-time
PAY01782,POL0276,2023-01-24,214.55,Direct Debit,On-time
PAY01783,POL0276,2023-03-22,214.55,Direct Debit,Late
PAY01784,POL0277,2021-05-24,135.09,Bank Transfer,On-time
PAY01785,POL0277,2021-07-22,135.09,Direct Debit,On-time
PAY01786,POL0277,2021-08-23,135.09,iDEAL,On-time
PAY01787,POL0277,2021-09-21,135.09,Direct Debit,On-time
PAY01788,POL0277,2021-10-22,135.09,Bank Transfer,On-time
PAY01789,POL0277,2021-11-19,135.09,iDEAL,On-time
PAY01790,POL0277,2022-03-18,0.0,Bank Transfer,Missed
PAY01791,POL0278,2024-05-03,186.09,iDEAL,On-time
PAY01792,POL0278,2024-09-27,186.09,iDEAL,On-time
PAY01793,POL0279,2024-09-15,213.33,Bank Transfer,On-time
PAY01794,POL0279,2024-10-18,213.33,Direct Debit,On-time
PAY01795,POL0279,2024-12-14,213.33,Direct Debit,On-time
PAY01796,POL0279,2025-01-13,213.33,Bank Transfer,On-time
PAY01797,POL0280,2022-04-02,135.29,iDEAL,On-time
PAY01798,POL0280,2022-05-26,135.29,iDEAL,Late
PAY01799,POL0280,2022-08-01,135.29,Direct Debit,On-time
PAY01800,POL0280,2022-08-30,0.0,Bank Transfer,Missed
PAY01801,POL0280,2022-12-30,135.29,Bank Transfer,On-time
PAY01802,POL0281,2024-01-26,154.78,Direct Debit,On-time
PAY01803,POL0281,2024-02-23,154.78,Direct Debit,On-time
PAY01804,POL0281,2024-04-23,154.78,Bank Transfer,On-time
PAY01805,POL0281,2024-05-22,0.0,Direct Debit,Missed
PAY01806,POL0281,2024-07-21,154.78,Bank Transfer,On-time
PAY01807,POL0281,2024-09-21,154.78,iDEAL,On-time
PAY01808,POL0282,2022-06-02,89.34,Bank Transfer,Late
PAY01809,POL0282,2022-06-11,89.34,iDEAL,On-time
PAY01810,POL0282,2022-07-11,89.34,Bank Transfer,On-time
PAY01811,POL0282,2022-09-08,89.34,Bank Transfer,On-time
PAY01812,POL0282,2022-12-07,89.34,Bank Transfer,On-time
PAY01813,POL0282,2023-01-04,0.0,iDEAL,Missed
PAY01814,POL0283,2023-07-01,119.23,iDEAL,On-time
PAY01815,POL0283,2023-07-31,119.23,Direct Debit,On-time
PAY01816,POL0283,2023-08-29,119.23,iDEAL,On-time
PAY01817,POL0283,2023-09-30,119.23,iDEAL,On-time
PAY01818,POL0283,2023-12-29,119.23,Direct Debit,On-time
PAY01819,POL0283,2024-01-27,119.23,Bank Transfer,On-time
PAY01820,POL0283,2024-04-26,119.23,Direct Debit,On-time
PAY01821,POL0284,2024-04-24,0.0,iDEAL,Missed
PAY01822,POL0284,2024-05-26,57.74,Direct Debit,On-time
PAY01823,POL0284,2024-11-22,57.74,Bank Transfer,On-time
PAY01824,POL0284,2025-03-15,57.74,Bank Transfer,Late
PAY01825,POL0285,2021-12-20,107.39,Direct Debit,On-time
PAY01826,POL0285,2022-04-18,107.39,iDEAL,On-time
PAY01827,POL0285,2022-07-18,107.39,iDEAL,On-time
PAY01828,POL0285,2022-08-18,107.39,Bank Transfer,On-time
PAY01829,POL0286,2021-04-27,141.47,Direct Debit,On-time
PAY01830,POL0286,2021-06-25,141.47,iDEAL,On-time
PAY01831,POL0286,2021-08-26,141.47,Direct Debit,On-time
PAY01832,POL0286,2021-11-24,141.47,iDEAL,On-time
PAY01833,POL0286,2022-01-21,141.47,Bank Transfer,On-time
PAY01834,POL0286,2022-03-22,141.47,iDEAL,On-time
PAY01835,POL0286,2022-05-06,141.47,Direct Debit,Late
PAY01836,POL0287,2022-08-04,116.82,iDEAL,On-time
PAY01837,POL0287,2022-12-03,116.82,Bank Transfer,On-time
PAY01838,POL0287,2023-02-01,116.82,Bank Transfer,On-time
PAY01839,POL0287,2023-07-18,116.82,Bank Transfer,Late
PAY01840,POL0288,2022-05-27,106.09,Direct Debit,On-time
PAY01841,POL0288,2022-07-24,106.09,iDEAL,On-time
PAY01842,POL0288,2022-08-25,106.09,iDEAL,On-time
PAY01843,POL0288,2022-09-22,106.09,iDEAL,On-time
PAY01844,POL0288,2022-12-22,106.09,Direct Debit,On-time
PAY01845,POL0288,2023-01-22,106.09,Bank Transfer,On-time
PAY01846,POL0288,2023-02-20,106.09,Bank Transfer,On-time
PAY01847,POL0289,2024-07-03,112.56,iDEAL,On-time
PAY01848,POL0289,2024-07-30,112.56,Direct Debit,On-time
PAY01849,POL0289,2024-10-30,112.56,iDEAL,On-time
PAY01850,POL0289,2024-12-19,112.56,Direct Debit,Late
PAY01851,POL0289,2024-12-30,112.56,iDEAL,On-time
PAY01852,POL0290,2023-08-17,67.21,Bank Transfer,On-time
PAY01853,POL0290,2024-01-14,67.21,iDEAL,On-time
PAY01854,POL0290,2024-02-14,67.21,iDEAL,On-time
PAY01855,POL0290,2024-04-16,67.21,Bank Transfer,On-time
PAY01856,POL0290,2024-05-13,67.21,iDEAL,On-time
PAY01857,POL0290,2024-07-03,67.21,Direct Debit,Late
PAY01858,POL0291,2022-02-19,234.59,Direct Debit,On-time
PAY01859,POL0291,2022-07-19,234.59,Direct Debit,On-time
PAY01860,POL0291,2022-09-18,234.59,iDEAL,On-time
PAY01861,POL0291,2022-12-16,234.59,Bank Transfer,On-time
PAY01862,POL0291,2023-02-01,234.59,iDEAL,Late
PAY01863,POL0292,2021-12-30,0.0,Direct Debit,Missed
PAY01864,POL0292,2022-01-29,184.51,Bank Transfer,On-time
PAY01865,POL0292,2022-06-15,184.51,Bank Transfer,Late
PAY01866,POL0292,2022-06-28,184.51,Direct Debit,On-time
PAY01867,POL0292,2022-10-28,184.51,Direct Debit,On-time
PAY01868,POL0292,2022-11-25,184.51,Bank Transfer,On-time
PAY01869,POL0293,2021-10-11,102.16,iDEAL,On-time
PAY01870,POL0293,2022-01-09,102.16,Direct Debit,On-time
PAY01871,POL0293,2022-04-06,102.16,Direct Debit,On-time
PAY01872,POL0293,2022-05-09,102.16,iDEAL,On-time
PAY01873,POL0294,2023-12-08,187.48,Bank Transfer,On-time
PAY01874,POL0294,2024-04-27,187.48,Bank Transfer,Late
PAY01875,POL0294,2024-06-05,187.48,iDEAL,On-time
PAY01876,POL0294,2024-12-01,187.48,iDEAL,On-time
PAY01877,POL0295,2023-05-21,174.14,iDEAL,On-time
PAY01878,POL0295,2023-06-18,174.14,iDEAL,On-time
PAY01879,POL0295,2023-10-12,174.14,Direct Debit,Late
PAY01880,POL0295,2023-10-15,174.14,iDEAL,On-time
PAY01881,POL0295,2023-11-15,174.14,Direct Debit,On-time
PAY01882,POL0295,2024-01-01,174.14,Bank Transfer,Late
PAY01883,POL0296,2023-10-06,277.52,Bank Transfer,On-time
PAY01884,POL0296,2023-11-24,277.52,iDEAL,Late
PAY01885,POL0296,2024-02-05,277.52,Direct Debit,On-time
PAY01886,POL0296,2024-03-04,277.52,iDEAL,On-time
PAY01887,POL0296,2024-04-05,277.52,iDEAL,On-time
PAY01888,POL0296,2024-06-03,277.52,iDEAL,On-time
PAY01889,POL0296,2024-07-01,277.52,Bank Transfer,On-time
PAY01890,POL0296,2024-08-30,277.52,iDEAL,On-time
PAY01891,POL0297,2022-08-11,0.0,Direct Debit,Missed
PAY01892,POL0297,2022-12-18,170.91,iDEAL,Late
PAY01893,POL0297,2023-01-11,170.91,iDEAL,On-time
PAY01894,POL0297,2023-05-03,170.91,iDEAL,Late
PAY01895,POL0297,2023-05-31,170.91,Bank Transfer,Late
PAY01896,POL0298,2023-04-10,196.92,Bank Transfer,On-time
PAY01897,POL0298,2024-02-14,196.92,Direct Debit,Late
PAY01898,POL0299,2023-06-23,67.9,Bank Transfer,On-time
PAY01899,POL0299,2023-08-24,67.9,Bank Transfer,On-time
PAY01900,POL0299,2023-10-23,67.9,Bank Transfer,On-time
PAY01901,POL0299,2023-11-20,67.9,Direct Debit,On-time
PAY01902,POL0299,2024-05-18,67.9,Direct Debit,On-time
PAY01903,POL0300,2024-06-09,118.89,iDEAL,On-time
PAY01904,POL0300,2024-12-28,118.89,iDEAL,Late
PAY01905,POL0300,2025-01-05,118.89,Bank Transfer,On-time
PAY01906,POL0300,2025-03-04,118.89,Direct Debit,On-time
PAY01907,POL0301,2024-02-05,0.0,iDEAL,Missed
PAY01908,POL0301,2024-03-14,178.38,iDEAL,Late
PAY01909,POL0301,2024-07-06,178.38,Direct Debit,On-time
PAY01910,POL0301,2024-09-03,178.38,iDEAL,On-time
PAY01911,POL0301,2024-11-02,178.38,Bank Transfer,On-time
PAY01912,POL0301,2024-12-03,178.38,Direct Debit,On-time
PAY01913,POL0301,2024-12-31,0.0,Direct Debit,Missed
PAY01914,POL0302,2022-08-09,157.77,iDEAL,Late
PAY01915,POL0302,2022-09-05,157.77,Direct Debit,On-time
PAY01916,POL0302,2022-11-02,157.77,Direct Debit,On-time
PAY01917,POL0302,2023-01-02,157.77,Bank Transfer,On-time
PAY01918,POL0302,2023-03-01,157.77,Bank Transfer,On-time
PAY01919,POL0302,2023-04-03,157.77,Direct Debit,On-time
PAY01920,POL0302,2023-05-01,157.77,Bank Transfer,On-time
PAY01921,POL0302,2023-05-30,157.77,Bank Transfer,On-time
PAY01922,POL0303,2022-10-13,198.88,iDEAL,On-time
PAY01923,POL0303,2022-11-13,198.88,iDEAL,On-time
PAY01924,POL0303,2023-01-13,198.88,iDEAL,On-time
PAY01925,POL0303,2023-02-12,198.88,Direct Debit,On-time
PAY01926,POL0304,2023-02-25,161.4,iDEAL,On-time
PAY01927,POL0304,2023-03-28,161.4,iDEAL,On-time
PAY01928,POL0304,2023-04-27,161.4,Bank Transfer,On-time
PAY01929,POL0304,2023-06-26,161.4,Direct Debit,On-time
PAY01930,POL0304,2023-07-26,161.4,Direct Debit,On-time
PAY01931,POL0304,2023-08-24,161.4,iDEAL,On-time
PAY01932,POL0304,2023-09-22,161.4,Bank Transfer,On-time
PAY01933,POL0304,2023-10-22,161.4,Direct Debit,On-time
PAY01934,POL0305,2021-07-08,160.18,Bank Transfer,On-time
PAY01935,POL0305,2021-09-07,160.18,Bank Transfer,On-time
PAY01936,POL0305,2021-10-05,160.18,Bank Transfer,On-time
PAY01937,POL0305,2021-12-03,160.18,iDEAL,On-time
PAY01938,POL0305,2022-04-02,160.18,Direct Debit,On-time
PAY01939,POL0306,2022-03-31,202.26,Direct Debit,On-time
PAY01940,POL0306,2022-05-03,202.26,Direct Debit,On-time
PAY01941,POL0306,2022-07-02,202.26,Direct Debit,On-time
PAY01942,POL0306,2022-10-27,202.26,Bank Transfer,On-time
PAY01943,POL0306,2022-12-11,202.26,Bank Transfer,Late
PAY01944,POL0306,2023-02-04,202.26,iDEAL,Late
PAY01945,POL0306,2023-03-26,202.26,iDEAL,On-time
PAY01946,POL0307,2024-06-08,64.37,iDEAL,On-time
PAY01947,POL0307,2024-08-07,64.37,iDEAL,On-time
PAY01948,POL0307,2024-09-08,64.37,iDEAL,On-time
PAY01949,POL0307,2024-11-12,64.37,iDEAL,Late
PAY01950,POL0308,2023-08-20,185.06,Direct Debit,On-time
PAY01951,POL0308,2023-11-16,185.06,Direct Debit,On-time
PAY01952,POL0308,2024-01-18,185.06,iDEAL,On-time
PAY01953,POL0308,2024-02-14,185.06,Bank Transfer,On-time
PAY01954,POL0308,2024-04-16,185.06,iDEAL,On-time
PAY01955,POL0308,2024-05-15,185.06,iDEAL,On-time
PAY01956,POL0309,2024-06-13,0.0,Direct Debit,Missed
PAY01957,POL0309,2024-08-14,58.64,Bank Transfer,On-time
PAY01958,POL0309,2024-09-11,0.0,Bank Transfer,Missed
PAY01959,POL0309,2024-11-10,0.0,iDEAL,Missed
PAY01960,POL0309,2024-12-13,58.64,iDEAL,On-time
PAY01961,POL0309,2025-01-10,58.64,Direct Debit,On-time
PAY01962,POL0309,2025-03-11,58.64,iDEAL,On-time
PAY01963,POL0310,2021-11-20,126.91,iDEAL,On-time
PAY01964,POL0310,2021-12-21,126.91,Bank Transfer,On-time
PAY01965,POL0310,2022-02-18,126.91,Direct Debit,On-time
PAY01966,POL0310,2022-05-19,126.91,Direct Debit,On-time
PAY01967,POL0310,2022-06-18,126.91,Direct Debit,On-time
PAY01968,POL0310,2022-07-17,126.91,iDEAL,On-time
PAY01969,POL0310,2022-10-24,126.91,Direct Debit,Late
PAY01970,POL0311,2024-04-15,120.03,iDEAL,On-time
PAY01971,POL0311,2024-05-16,120.03,iDEAL,On-time
PAY01972,POL0311,2024-06-23,120.03,Direct Debit,Late
PAY01973,POL0311,2024-11-13,120.03,Bank Transfer,On-time
PAY01974,POL0311,2025-01-11,120.03,iDEAL,On-time
PAY01975,POL0311,2025-03-11,120.03,Bank Transfer,On-time
PAY01976,POL0312,2024-05-02,128.36,iDEAL,On-time
PAY01977,POL0312,2024-06-29,128.36,iDEAL,On-time
PAY01978,POL0312,2024-08-16,128.36,Bank Transfer,Late
PAY01979,POL0312,2024-08-28,128.36,Bank Transfer,On-time
PAY01980,POL0312,2024-11-26,0.0,iDEAL,Missed
PAY01981,POL0312,2024-12-29,128.36,iDEAL,On-time
PAY01982,POL0313,2022-06-11,98.63,Bank Transfer,On-time
PAY01983,POL0313,2022-07-09,98.63,Direct Debit,On-time
PAY01984,POL0313,2022-08-08,98.63,Direct Debit,On-time
PAY01985,POL0313,2022-09-09,98.63,Bank Transfer,On-time
PAY01986,POL0313,2022-11-06,98.63,iDEAL,On-time
PAY01987,POL0313,2022-12-08,98.63,iDEAL,On-time
PAY01988,POL0313,2023-02-06,98.63,Direct Debit,On-time
PAY01989,POL0313,2023-04-06,98.63,Bank Transfer,On-time
PAY01990,POL0314,2023-05-14,101.45,Direct Debit,On-time
PAY01991,POL0314,2023-06-13,101.45,Direct Debit,On-time
PAY01992,POL0314,2023-07-16,101.45,iDEAL,On-time
PAY01993,POL0314,2023-08-14,101.45,Direct Debit,On-time
PAY01994,POL0314,2023-12-08,101.45,Bank Transfer,Late
PAY01995,POL0314,2024-02-09,101.45,iDEAL,On-time
PAY01996,POL0314,2024-03-10,101.45,iDEAL,On-time
PAY01997,POL0314,2024-04-09,101.45,iDEAL,On-time
PAY01998,POL0315,2024-01-09,253.29,Direct Debit,On-time
PAY01999,POL0315,2024-05-04,253.29,Bank Transfer,Late
PAY02000,POL0315,2024-07-07,253.29,Direct Debit,On-time
PAY02001,POL0315,2024-10-06,253.29,Bank Transfer,On-time
PAY02002,POL0315,2024-11-05,253.29,iDEAL,On-time
PAY02003,POL0315,2024-12-04,253.29,iDEAL,On-time
PAY02004,POL0316,2024-02-28,148.36,Direct Debit,On-time
PAY02005,POL0316,2024-04-30,148.36,iDEAL,On-time
PAY02006,POL0316,2024-05-29,148.36,Bank Transfer,On-time
PAY02007,POL0316,2024-06-29,148.36,Direct Debit,On-time
PAY02008,POL0316,2024-07-29,148.36,Bank Transfer,On-time
PAY02009,POL0316,2024-08-27,148.36,iDEAL,On-time
PAY02010,POL0316,2024-11-24,148.36,Bank Transfer,On-time
PAY02011,POL0316,2025-02-23,148.36,Bank Transfer,On-time
PAY02012,POL0317,2023-08-04,186.2,Bank Transfer,On-time
PAY02013,POL0317,2023-09-12,186.2,Direct Debit,Late
PAY02014,POL0317,2023-10-04,186.2,Direct Debit,On-time
PAY02015,POL0317,2023-11-03,186.2,iDEAL,On-time
PAY02016,POL0317,2023-11-30,186.2,iDEAL,On-time
